p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	condition	Vertex_weight
0.449905061078879	-0.406513908968074	0.023	0.029	1	INTS5	control	-0.406513908968074
0.449963161779356	0.595654974416783	0.013	0.009	1	NMNAT1	control	0.595654974416783
0.449963161779356	0.595654974416783	0.013	0.009	1	SESN2	control	0.595654974416783
0.449963161779356	0.595654974416783	0.013	0.009	1	SLC26A6	control	0.595654974416783
0.449963161779356	0.595654974416783	0.013	0.009	1	TMEM44-AS1	control	0.595654974416783
0.449963161779356	0.595654974416783	0.013	0.009	1	MBOAT1	control	0.595654974416783
0.449963161779356	0.595654974416783	0.013	0.009	1	KIAA0586	control	0.595654974416783
0.450033723927944	-0.264071089698183	0.019	0.025	1	MYL6B	control	-0.264071089698183
0.450044144061022	-0.300259173218166	0.021	0.027	1	PRKD3	control	-0.300259173218166
0.450667860759285	0.408120943920374	0.013	0.009	1	LRRC27	control	0.408120943920374
0.451491106446585	-0.288147814931598	0.023	0.029	1	BCL9L	control	-0.288147814931598
0.451491725154904	0.398375799931485	0.046	0.038	1	GRIPAP1	control	0.398375799931485
0.452695473339748	-11.9679040119119	0.023	0.029	1	PGM2	control	-11.9679040119119
0.453745878794186	-8.19418890627635	0.054	0.063	1	TOMM40	control	-8.19418890627635
0.454215060563468	-5.60634610837623	0.079	0.09	1	MARK3	control	-5.60634610837623
0.454364713271301	-56.3601090450598	0.152	0.166	1	SH3KBP1	control	-56.3601090450598
0.454435787487888	0.49858905624102	0.023	0.029	1	MRRF	control	0.49858905624102
0.454890379490129	-0.309023421037036	0.056	0.065	1	TAPBPL	control	-0.309023421037036
0.455234743141709	-7.75801519897256	0.138	0.125	1	GRSF1	control	-7.75801519897256
0.455492179018856	-39.5997325226724	0.3	0.287	1	RANBP1	control	-39.5997325226724
0.456427426087475	-0.599266580862907	0.01	0.015	1	FAM50B	control	-0.599266580862907
0.456918165408186	-0.492242186519074	0.01	0.015	1	ARL13B	control	-0.492242186519074
0.456918165408186	-0.492242186519074	0.01	0.015	1	SQLE	control	-0.492242186519074
0.457417243015066	-62.6542524310337	0.058	0.068	1	DHX9	control	-62.6542524310337
0.457424087785086	-0.376637569821504	0.01	0.015	1	WDR36	control	-0.376637569821504
0.457424087785086	-0.376637569821504	0.01	0.015	1	ZNF250	control	-0.376637569821504
0.457424087785086	-0.376637569821504	0.01	0.015	1	PARP2	control	-0.376637569821504
0.457424087785086	-0.376637569821504	0.01	0.015	1	ATMIN	control	-0.376637569821504
0.457424087785086	-0.376637569821504	0.01	0.015	1	CTB-133G6.1	control	-0.376637569821504
0.457613536722718	-1.66881861649475	0.046	0.054	1	DHRS1	control	-1.66881861649475
0.457790885254328	-12.8904602712756	0.098	0.088	1	OSER1	control	-12.8904602712756
0.457899594760532	0.243447524935982	0.092	0.082	1	G6PD	control	0.243447524935982
0.458253281867435	-38.5971570448245	0.05	0.042	1	GOSR2	control	-38.5971570448245
0.45847735204091	-41.931980879509	0.025	0.032	1	PPIL2	control	-41.931980879509
0.458724326766573	-41.4991763951636	0.044	0.052	1	HMBOX1	control	-41.4991763951636
0.458901466188439	-6.70362967217472	0.127	0.14	1	LSM3	control	-6.70362967217472
0.460573908720981	-0.412092010472294	0.042	0.05	1	IFT27	control	-0.412092010472294
0.460877954902851	0.97358444912857	0.015	0.011	1	TADA1	control	0.97358444912857
0.463085653738231	-36.396104593484	0.085	0.095	1	ARPP19	control	-36.396104593484
0.463412836623074	0.531549829204496	0.015	0.011	1	RPS6KC1	control	0.531549829204496
0.463412836623074	0.531549829204496	0.015	0.011	1	MYPOP	control	0.531549829204496
0.463713670313561	-0.703666212198244	0.038	0.045	1	CDIP1	control	-0.703666212198244
0.463994221633231	-45.552724273329	0.715	0.744	1	PSME1	control	-45.552724273329
0.464174378735616	0.37415750181404	0.015	0.011	1	LIN37	control	0.37415750181404
0.464174378735616	-4.27562942825239	0.015	0.011	1	PRR12	control	-4.27562942825239
0.464449520465483	49.0687019122976	0.096	0.107	1	FAM173A	control	49.0687019122976
0.464610437474511	-10.6432058740749	0.135	0.147	1	SPN	control	-10.6432058740749
0.464663771134131	-0.344177981439664	0.052	0.061	1	SLC20A1	control	-0.344177981439664
0.464731002398502	47.1108077265372	0.071	0.081	1	BLCAP	control	47.1108077265372
0.465210906126864	-0.711467260123956	0.013	0.017	1	GBE1	control	-0.711467260123956
0.465763742214074	-4.52154192851365	0.013	0.017	1	ATG16L1	control	-4.52154192851365
0.466195430417084	-0.361691878341863	0.083	0.094	1	DTD1	control	-0.361691878341863
0.466316888460766	-0.539777194501969	0.013	0.017	1	WWOX	control	-0.539777194501969
0.46632276201723	-0.305827917840225	0.083	0.094	1	UBL7	control	-0.305827917840225
0.466870338706487	-0.445607714127922	0.013	0.017	1	PDE4D	control	-0.445607714127922
0.466870338706487	-0.445607714127922	0.013	0.017	1	TCTN1	control	-0.445607714127922
0.466870338706487	-0.445607714127922	0.013	0.017	1	PRPF39	control	-0.445607714127922
0.466977757208274	-0.746533322640583	0.006	0.01	1	CTD-2260A17.2	control	-0.746533322640583
0.466977757208274	-0.746533322640583	0.006	0.01	1	RAD51D	control	-0.746533322640583
0.466977757208274	-0.746533322640583	0.006	0.01	1	ZNF324	control	-0.746533322640583
0.467347253178518	-0.593555248347355	0.006	0.01	1	EIF4G3	control	-0.593555248347355
0.467347253178518	-0.593555248347355	0.006	0.01	1	DIRC2	control	-0.593555248347355
0.467347253178518	-0.593555248347355	0.006	0.01	1	ACOX3	control	-0.593555248347355
0.467347253178518	-0.593555248347355	0.006	0.01	1	ZNF16	control	-0.593555248347355
0.467347253178518	-0.976580043251404	0.006	0.01	1	VWA8	control	-0.976580043251404
0.467347253178518	-0.593555248347355	0.006	0.01	1	TRMT5	control	-0.593555248347355
0.467347253178518	-44.26132019739	0.006	0.01	1	MRM1	control	-44.26132019739
0.467347253178518	-0.593555248347355	0.006	0.01	1	LSS	control	-0.593555248347355
0.467444125077069	-0.344859570606025	0.013	0.017	1	PDDC1	control	-0.344859570606025
0.467723036427061	-0.422410593539523	0.006	0.01	1	POU5F2	control	-0.422410593539523
0.467723036427061	-0.422410593539523	0.006	0.01	1	DOPEY1	control	-0.422410593539523
0.467723036427061	-0.422410593539523	0.006	0.01	1	ARMC2	control	-0.422410593539523
0.467723036427061	-0.422410593539523	0.006	0.01	1	FAM206A	control	-0.422410593539523
0.467723036427061	-0.422410593539523	0.006	0.01	1	RN7SL1	control	-0.422410593539523
0.467723036427061	-0.422410593539523	0.006	0.01	1	APOBEC3D	control	-0.422410593539523
0.467723036427061	-0.422410593539523	0.006	0.01	1	PDE9A	control	-0.422410593539523
0.467958601154882	0.506369921291606	0.033	0.027	1	ARSA	control	0.506369921291606
0.468307780355198	0.338464606290498	0.038	0.031	1	PGPEP1	control	0.338464606290498
0.468727306112452	-15.1351143843089	0.073	0.064	1	SRSF6	control	-15.1351143843089
0.468844467599255	-50.8523236772719	0.098	0.109	1	C21ORF33	control	-50.8523236772719
0.469767322048834	-0.273218139667495	0.05	0.058	1	ASXL1	control	-0.273218139667495
0.469989515593423	-61.169759679762	0.06	0.07	1	TMEM18	control	-61.169759679762
0.470005077333817	0.745614230429097	0.017	0.013	1	POLD1	control	0.745614230429097
0.4712285050162	-2.19241391528898	0.075	0.066	1	BCCIP	control	-2.19241391528898
0.471970375802131	0.484244590707574	0.017	0.013	1	MSH6	control	0.484244590707574
0.471970375802131	0.484244590707574	0.017	0.013	1	SIRT3	control	0.484244590707574
0.472281840502127	-0.573798678373737	0.015	0.019	1	ZBTB11	control	-0.573798678373737
0.47228304149353	-32.1324945714336	0.042	0.05	1	CCDC22	control	-32.1324945714336
0.472846325702447	-0.544895410635122	0.092	0.102	1	ATP2B1	control	-0.544895410635122
0.472891701462926	-1.932217911156	0.015	0.019	1	TRMT1L	control	-1.932217911156
0.47350193745027	-0.410284800669358	0.015	0.019	1	RAD54L2	control	-0.410284800669358
0.473787795780324	0.414639431085068	0.065	0.056	1	CTC-479C5.12	control	0.414639431085068
0.474138434760453	-0.321008439692398	0.015	0.019	1	TTC31	control	-0.321008439692398
0.474138434760453	-0.321008439692398	0.015	0.019	1	C19ORF55	control	-0.321008439692398
0.474244672115081	0.808175721430185	0.019	0.014	1	DHX57	control	0.808175721430185
0.475097933901554	0.323328564380136	0.033	0.027	1	SPATA13	control	0.323328564380136
0.475753765730416	12.1619290056616	0.008	0.006	1	IL1RAP	control	12.1619290056616
0.476049060468365	17.8551155912856	0.196	0.185	1	PSMG2	control	17.8551155912856
0.476454421979414	-0.530660305899115	0.017	0.022	1	NOM1	control	-0.530660305899115
0.476935480634576	-51.7691863361936	0.044	0.051	1	DHX15	control	-51.7691863361936
0.477116192296294	-0.458526508050642	0.017	0.022	1	MXI1	control	-0.458526508050642
0.477116192296294	-11.2622171170799	0.017	0.022	1	PEX26	control	-11.2622171170799
0.477262596550296	0.447882293480432	0.019	0.014	1	INTS3	control	0.447882293480432
0.477262596550296	0.447882293480432	0.019	0.014	1	SLC39A9	control	0.447882293480432
0.47758428353526	1.38324941988077	0.008	0.006	1	PLCB1	control	1.38324941988077
0.478195868653434	1.10105198528794	0.008	0.006	1	KLK1	control	1.10105198528794
0.478200752048472	-0.717665167322441	0.019	0.024	1	PUS1	control	-0.717665167322441
0.478473603786839	-0.302444762822524	0.017	0.022	1	FBXL4	control	-0.302444762822524
0.478473603786839	-0.302444762822524	0.017	0.022	1	KLHL42	control	-0.302444762822524
0.478592549838899	-0.292629776683071	0.029	0.036	1	ZFC3H1	control	-0.292629776683071
0.478605482696972	0.26496453593913	0.031	0.025	1	CPSF2	control	0.26496453593913
0.478909924094075	-0.495587661942734	0.019	0.024	1	PLAA	control	-0.495587661942734
0.47905309129317	-19.4718264430543	0.031	0.038	1	C19ORF52	control	-19.4718264430543
0.479288773079157	-24.6537103408515	0.035	0.029	1	SLC6A6	control	-24.6537103408515
0.47942129139499	0.711271987111805	0.008	0.006	1	ZNF510	control	0.711271987111805
0.47942129139499	0.711271987111805	0.008	0.006	1	MASTL	control	0.711271987111805
0.47942129139499	0.711271987111805	0.008	0.006	1	CTD-2231E14.8	control	0.711271987111805
0.47942129139499	0.711271987111805	0.008	0.006	1	KIAA1683	control	0.711271987111805
0.4798839695294	-61.0284573396262	0.017	0.022	1	FCER1A	control	-61.0284573396262
0.480031516306811	0.429074552518976	0.008	0.006	1	NOTCH4	control	0.429074552518976
0.480031516306811	0.429074552518976	0.008	0.006	1	ARMCX1	control	0.429074552518976
0.480031516306811	0.429074552518976	0.008	0.006	1	CPT1A	control	0.429074552518976
0.480031516306811	0.429074552518976	0.008	0.006	1	ADSSL1	control	0.429074552518976
0.480031516306811	0.429074552518976	0.008	0.006	1	FLJ27365	control	0.429074552518976
0.480192558678655	0.488817059481972	0.025	0.02	1	MED13L	control	0.488817059481972
0.480263842577229	0.285564706629334	0.015	0.019	1	DCTN4	control	0.285564706629334
0.480329812686244	-12.5454427259292	0.019	0.024	1	ARSG	control	-12.5454427259292
0.480598889735323	0.271815788948492	0.029	0.024	1	RUSC1	control	0.271815788948492
0.480830324191079	-0.405578637952856	0.021	0.026	1	RFFL	control	-0.405578637952856
0.480868786049925	-7.03693415933319	0.017	0.013	1	SPARC	control	-7.03693415933319
0.480958202889636	-8.20815708987447	0.048	0.056	1	TMUB2	control	-8.20815708987447
0.48108052889534	-0.287584612633937	0.019	0.024	1	DLAT	control	-0.287584612633937
0.48108052889534	-0.287584612633937	0.019	0.024	1	ZNF160	control	-0.287584612633937
0.481175840589676	0.312843570371226	0.021	0.016	1	XPO7	control	0.312843570371226
0.481333231661265	-0.313582844668826	0.025	0.031	1	EMC9	control	-0.313582844668826
0.481585130608559	-0.341966486575869	0.021	0.026	1	LSG1	control	-0.341966486575869
0.481648238416168	0.395626392588337	0.023	0.018	1	PXMP2	control	0.395626392588337
0.481676195689503	0.201343748251359	0.029	0.024	1	FBXO11	control	0.201343748251359
0.482040623801211	-42.3384545949877	0.027	0.022	1	RP11-468E2.4	control	-42.3384545949877
0.482388819692795	-0.275419614338748	0.021	0.026	1	ALG6	control	-0.275419614338748
0.482388819692795	-0.275419614338748	0.021	0.026	1	UBE3B	control	-0.275419614338748
0.482773710363293	0.288926900924013	0.025	0.02	1	HMBS	control	0.288926900924013
0.483531889006527	-29.1886922699179	0.058	0.051	1	HMGXB4	control	-29.1886922699179
0.48377783420305	0.206619624889144	0.025	0.02	1	SMIM13	control	0.206619624889144
0.48377783420305	0.206619624889144	0.025	0.02	1	MAP1S	control	0.206619624889144
0.484136840735067	-18.0290878081668	0.46	0.483	1	SAP18	control	-18.0290878081668
0.484204177589692	-20.9078544792757	0.202	0.189	1	EIF1B	control	-20.9078544792757
0.485853670318698	-0.401472793229026	0.067	0.076	1	ELOVL1	control	-0.401472793229026
0.486383871833475	-0.205873615456499	0.121	0.133	1	CNIH1	control	-0.205873615456499
0.486437468297857	18.441728515982	0.023	0.029	1	SPEN	control	18.441728515982
0.486449580533592	-10.3164146661563	0.192	0.205	1	ARL5A	control	-10.3164146661563
0.486822485413643	-0.636276957390595	0.008	0.012	1	A2M-AS1	control	-0.636276957390595
0.486822485413643	-0.636276957390595	0.008	0.012	1	CSNK2A2	control	-0.636276957390595
0.487273798918987	-0.508282811037004	0.008	0.012	1	ATAD2B	control	-0.508282811037004
0.487273798918987	-0.508282811037004	0.008	0.012	1	FMR1	control	-0.508282811037004
0.487273798918987	-0.508282811037004	0.008	0.012	1	TMED8	control	-0.508282811037004
0.487273798918987	-0.508282811037004	0.008	0.012	1	ZNF383	control	-0.508282811037004
0.487336381628719	0.324682813469209	0.073	0.064	1	COA5	control	0.324682813469209
0.487734756636774	-0.367817807756462	0.008	0.012	1	ZNF197	control	-0.367817807756462
0.487734756636774	-0.367817807756462	0.008	0.012	1	RP11-500C11.3	control	-0.367817807756462
0.487734756636774	-0.367817807756462	0.008	0.012	1	RRM2B	control	-0.367817807756462
0.487734756636774	-0.367817807756462	0.008	0.012	1	PPP1R16A	control	-0.367817807756462
0.487734756636774	-0.367817807756462	0.008	0.012	1	UEVLD	control	-0.367817807756462
0.487734756636774	-0.367817807756462	0.008	0.012	1	NDUFAF5	control	-0.367817807756462
0.488419746603591	-0.959992231720763	0.06	0.07	1	AFF4	control	-0.959992231720763
0.488656613860939	-49.3747285780997	0.123	0.112	1	GYG1	control	-49.3747285780997
0.489210542936839	-0.478863281123195	0.221	0.233	1	EIF4H	control	-0.478863281123195
0.489659026065706	-45.3300202605497	0.348	0.334	1	UBE2I	control	-45.3300202605497
0.489874697439845	-25.4765528953368	0.044	0.037	1	RP11-792A8.4	control	-25.4765528953368
0.489968909173772	-0.217933328422686	0.073	0.082	1	LLPH	control	-0.217933328422686
0.490298995044301	-13.8782329789964	0.004	0.007	1	C1QB	control	-13.8782329789964
0.490305575514019	-0.575796437398807	0.067	0.076	1	ACTN1	control	-0.575796437398807
0.490446948939304	-0.656727585684539	0.004	0.007	1	MED18	control	-0.656727585684539
0.490446948939304	-0.656727585684539	0.004	0.007	1	FGGY	control	-0.656727585684539
0.490446948939304	-0.656727585684539	0.004	0.007	1	IKZF2	control	-0.656727585684539
0.490446948939304	-0.656727585684539	0.004	0.007	1	IFT46	control	-0.656727585684539
0.490750223338558	-0.424741818681978	0.004	0.007	1	IFFO2	control	-0.424741818681978
0.490750223338558	-0.424741818681978	0.004	0.007	1	DNAJB4	control	-0.424741818681978
0.490750223338558	-0.424741818681978	0.004	0.007	1	ZNF496	control	-0.424741818681978
0.490750223338558	-0.424741818681978	0.004	0.007	1	PPP1R3B	control	-0.424741818681978
0.490750223338558	-0.424741818681978	0.004	0.007	1	DOLK	control	-0.424741818681978
0.490750223338558	-0.424741818681978	0.004	0.007	1	RP11-464F9.20	control	-0.424741818681978
0.490750223338558	-0.424741818681978	0.004	0.007	1	TRIM66	control	-0.424741818681978
0.490750223338558	-0.424741818681978	0.004	0.007	1	SIAE	control	-0.424741818681978
0.490750223338558	-0.424741818681978	0.004	0.007	1	EFCAB11	control	-0.424741818681978
0.490750223338558	-0.424741818681978	0.004	0.007	1	ZNF771	control	-0.424741818681978
0.490750223338558	-0.424741818681978	0.004	0.007	1	MIEF2	control	-0.424741818681978
0.490750223338558	-0.424741818681978	0.004	0.007	1	PSMC3IP	control	-0.424741818681978
0.490750223338558	-0.424741818681978	0.004	0.007	1	AC007228.9	control	-0.424741818681978
0.490904996582356	0.228607156316107	0.023	0.029	1	XKR8	control	0.228607156316107
0.490978380970637	0.748830082976113	0.023	0.029	1	KCTD18	control	0.748830082976113
0.491238937735945	24.0369135224971	0.16	0.174	1	CAPZA1	control	24.0369135224971
0.492530207752097	-41.1601800423069	0.046	0.054	1	CAMK1D	control	-41.1601800423069
0.492967468399545	-0.326204298548274	0.038	0.044	1	NEDD9	control	-0.326204298548274
0.493006614690475	0.612844928776434	0.004	0.007	1	ZXDA	control	0.612844928776434
0.493325667931176	19.4809290445459	0.229	0.216	1	SNX17	control	19.4809290445459
0.49449783896681	-0.746844955757863	0.035	0.042	1	SACM1L	control	-0.746844955757863
0.496479169514712	-0.247144820505666	0.077	0.087	1	SEMA4D	control	-0.247144820505666
0.497221007302603	-0.206109722645533	0.075	0.084	1	GSPT1	control	-0.206109722645533
0.498668491965048	-57.311756181438	0.013	0.017	1	SDPR	control	-57.311756181438
0.499000668913489	-0.386533193815945	0.033	0.04	1	CTR9	control	-0.386533193815945
0.499728308387152	-20.5381805273267	0.01	0.014	1	FBXW4	control	-20.5381805273267
0.499728308387152	-0.450782887471536	0.01	0.014	1	JRKL	control	-0.450782887471536
0.499728308387152	-0.450782887471536	0.01	0.014	1	MAPK6	control	-0.450782887471536
0.499728308387152	-0.450782887471536	0.01	0.014	1	ZNF714	control	-0.450782887471536
0.499804231278379	-0.212377871671053	0.035	0.042	1	CLN5	control	-0.212377871671053
0.500166302817823	-7.08534851393642	0.096	0.086	1	SZRD1	control	-7.08534851393642
0.500264556011124	-0.331664908732522	0.01	0.014	1	CLK2	control	-0.331664908732522
0.500264556011124	-0.331664908732522	0.01	0.014	1	RP11-708J19.1	control	-0.331664908732522
0.500264556011124	-0.331664908732522	0.01	0.014	1	C3ORF58	control	-0.331664908732522
0.500264556011124	-0.331664908732522	0.01	0.014	1	TMEM161B	control	-0.331664908732522
0.500664187046567	0.425552187478144	0.038	0.032	1	TRMT10B	control	0.425552187478144
0.501897533830247	0.951196559873067	0.01	0.007	1	DDX51	control	0.951196559873067
0.501995249347716	0.333194247367965	0.094	0.085	1	GPR108	control	0.333194247367965
0.50219219637807	-46.1387067754096	0.04	0.033	1	UCK1	control	-46.1387067754096
0.50319090001344	-0.253395852639883	0.046	0.053	1	DPF2	control	-0.253395852639883
0.503409778571311	0.59782056505965	0.01	0.007	1	IPO11	control	0.59782056505965
0.503409778571311	0.59782056505965	0.01	0.007	1	C5ORF30	control	0.59782056505965
0.503409778571311	0.59782056505965	0.01	0.007	1	KCTD7	control	0.59782056505965
0.503409778571311	0.59782056505965	0.01	0.007	1	DNMBP	control	0.59782056505965
0.503409778571311	0.59782056505965	0.01	0.007	1	NR1H3	control	0.59782056505965
0.503409778571311	0.59782056505965	0.01	0.007	1	SYNJ1	control	0.59782056505965
